date,open,high,low,close,volume,Volume
2003/11/14,0.401428998,0.403750002,0.379999995,0.383213997,0.323259145,237048000
2003/11/17,0.381249994,0.381606996,0.374107003,0.377321005,0.318288058,228256000
2003/11/18,0.378749996,0.381071001,0.363393009,0.364464015,0.307442546,267192800
2003/11/19,0.367143005,0.368750006,0.361786008,0.364643008,0.307593673,344584800
2003/11/20,0.358929008,0.376428992,0.358929008,0.363929003,0.306991279,239590400
2003/11/21,0.363213986,0.367500007,0.354463995,0.36214301,0.305484682,241836000
2003/11/24,0.366070986,0.379821002,0.365179002,0.37767899,0.318590045,381824800
2003/11/25,0.379106998,0.379464,0.368036002,0.369286001,0.311510175,268654400
2003/11/26,0.373035997,0.37767899,0.361606985,0.370000005,0.31211251,245128800
2003/11/28,0.371071011,0.376249999,0.366429001,0.373392999,0.314974546,76098400
2003/12/1,0.375714004,0.390179008,0.375,0.387679011,0.327025503,361536000
2003/12/2,0.385713995,0.391070992,0.382321,0.384642988,0.3244645,205296000
2003/12/3,0.384642988,0.389999986,0.374285996,0.375535995,0.316782385,191296000
2003/12/4,0.373928994,0.378035992,0.370893002,0.37767899,0.318590045,177940000
2003/12/5,0.373214006,0.37767899,0.370178998,0.37232101,0.314070344,186177600
2003/12/8,0.371071011,0.376428992,0.364464015,0.375892997,0.317083448,148237600
2003/12/9,0.378035992,0.379464,0.364286005,0.365179002,0.308045745,135144800
2003/12/10,0.365179002,0.368036002,0.356429011,0.363929003,0.306991279,271336800
2003/12/11,0.361606985,0.381071001,0.360893011,0.378749996,0.319493443,183136800
2003/12/12,0.380713999,0.380713999,0.369643003,0.373035997,0.314673483,192673600
2003/12/15,0.383749992,0.383749992,0.358393013,0.360179007,0.303828001,388908800
2003/12/16,0.360536009,0.365893006,0.357320994,0.35928601,0.303074777,373956800
2003/12/17,0.358570993,0.35946399,0.353392988,0.354999989,0.299459189,274260000
2003/12/18,0.355356991,0.360356987,0.355356991,0.357856989,0.301869214,330915200
2003/12/19,0.360536009,0.364643008,0.350356996,0.351785988,0.296748072,453560800
2003/12/22,0.350892991,0.355179012,0.34375,0.354463995,0.299007148,377064800
2003/12/23,0.355713993,0.356249988,0.349999994,0.35374999,0.298404843,308498400
2003/12/24,0.35214299,0.367679,0.350892991,0.364464015,0.307442546,177475200
2003/12/26,0.363393009,0.373392999,0.363213986,0.371071011,0.313015848,103695200
2003/12/29,0.373392999,0.377857,0.372500002,0.37767899,0.318590045,233458400
2003/12/30,0.378214002,0.383929014,0.37767899,0.379999995,0.320547909,204853600
2003/12/31,0.381249994,0.384463996,0.378214002,0.381606996,0.321903557,174451200
2004/1/2,0.384820998,0.388393015,0.378214002,0.379999995,0.320547909,144642400
2004/1/5,0.382499993,0.399821013,0.382499993,0.395893008,0.333954364,395018400
2004/1/6,0.397320986,0.400357008,0.387679011,0.394463986,0.332748979,509348000
2004/1/7,0.394643009,0.407678992,0.391606987,0.403393,0.340281069,586874400
2004/1/8,0.407857001,0.423750013,0.404464006,0.417142987,0.351879776,460303200
2004/1/9,0.414820999,0.430893004,0.406964004,0.410714,0.346456647,427459200
2004/1/12,0.415179014,0.428570986,0.412499994,0.423750013,0.357453048,487547200
2004/1/13,0.441071004,0.443571001,0.426070988,0.430714011,0.363327622,679016800
2004/1/14,0.435714006,0.438214004,0.42464301,0.432143003,0.364533126,620043200
2004/1/15,0.409107,0.417856991,0.401786,0.408035994,0.344197661,1018208800
2004/1/16,0.408749998,0.411428988,0.403750002,0.405714005,0.342238933,372820000
2004/1/20,0.404821008,0.407142997,0.397320986,0.405892998,0.342389822,315946400
2004/1/21,0.405357003,0.410178989,0.400536001,0.403750002,0.340582132,226660000
2004/1/22,0.402857006,0.407678992,0.396070987,0.396070987,0.334104598,205004800
2004/1/23,0.400357008,0.406071007,0.397320986,0.402857006,0.339828908,227169600
2004/1/26,0.401071012,0.41178599,0.400536001,0.410892993,0.346607715,271269600
2004/1/27,0.411428988,0.415179014,0.407142997,0.411963999,0.347511113,307070400
2004/1/28,0.407857001,0.417499989,0.400178999,0.402143002,0.339226604,275402400
2004/1/29,0.404107004,0.407142997,0.39625001,0.405000001,0.341636628,212699200
2004/1/30,0.404464006,0.408392996,0.400357008,0.402857006,0.339828908,185298400
2004/2/2,0.401071012,0.407321006,0.394286007,0.398571014,0.33621344,287431200
2004/2/3,0.398214012,0.400000006,0.392856985,0.397500008,0.335310012,180812800
2004/2/4,0.392856985,0.394463986,0.387499988,0.389106989,0.328230113,305552800
2004/2/5,0.389643013,0.409107,0.389463991,0.400357008,0.337720066,352844800
2004/2/6,0.400893003,0.408749998,0.400000006,0.405535996,0.342088699,193340000
2004/2/9,0.403928995,0.408214003,0.401786,0.404821008,0.34148562,188260800
2004/2/10,0.403928995,0.412856996,0.40071401,0.410356998,0.346155614,255343200
2004/2/11,0.412321001,0.426250011,0.411606997,0.425000012,0.358507544,348544000
2004/2/12,0.421606988,0.428393006,0.421429008,0.423750013,0.357453048,183988000
2004/2/13,0.425893009,0.430357009,0.407678992,0.410714,0.346456647,315980000
2004/2/17,0.412499994,0.419463992,0.412499994,0.413571,0.348866701,170956800
2004/2/18,0.413928986,0.418570995,0.411606997,0.415356994,0.350373238,141635200
2004/2/19,0.416606992,0.422143012,0.400178999,0.401250005,0.338473409,323080800
2004/2/20,0.401786,0.401964009,0.396607012,0.400000006,0.337418854,277603200
2004/2/23,0.398929,0.401071012,0.390893012,0.39625001,0.334255576,194079200
2004/2/24,0.395357013,0.406071007,0.392856985,0.399286002,0.336816549,259056000
2004/2/25,0.39785701,0.40892899,0.396607012,0.407321006,0.343594581,276276000
2004/2/26,0.408571005,0.413928986,0.407142997,0.411428988,0.347059876,198408000
2004/2/27,0.409999996,0.428929001,0.409821004,0.427143008,0.360315233,468837600
2004/3/1,0.430357009,0.433928996,0.426250011,0.428929001,0.36182183,321680800
2004/3/2,0.428570986,0.430357009,0.424463987,0.425179005,0.358658552,256687200
2004/3/3,0.421429008,0.43196401,0.421429008,0.427143008,0.360315233,225131200
2004/3/4,0.427320987,0.45035699,0.426964015,0.449286014,0.378993839,660223200
2004/3/5,0.445535988,0.490893006,0.444642991,0.477499992,0.402793765,1540599200
2004/3/8,0.475356996,0.478392988,0.460714012,0.464286,0.391647279,522872000
2004/3/9,0.462500006,0.486250013,0.459820986,0.483929008,0.408216864,618363200
2004/3/10,0.482856989,0.502499998,0.481070995,0.494286001,0.416953564,1006964000
2004/3/11,0.486963987,0.500714004,0.483749986,0.484820992,0.408969343,595851200
2004/3/12,0.487857014,0.496071011,0.485179007,0.492143005,0.415145755,329224000
2004/3/15,0.482679009,0.488393009,0.468928993,0.472321004,0.398425072,481717600
2004/3/16,0.474106997,0.475178987,0.453393012,0.461071014,0.388935208,605432800
2004/3/17,0.463571012,0.471071005,0.46035701,0.467678994,0.394509405,411432000
2004/3/18,0.46321401,0.465357006,0.456963986,0.458393008,0.386676252,321081600
2004/3/19,0.456429005,0.481070995,0.456070989,0.461786002,0.389538318,408576000
2004/3/22,0.45303601,0.467321008,0.450893015,0.461786002,0.389538318,419031200
2004/3/23,0.462143004,0.464286,0.45035699,0.451606989,0.380951762,385515200
2004/3/24,0.451249987,0.459820986,0.451249987,0.455356985,0.38411504,428215200
2004/3/25,0.466785997,0.480536014,0.462321013,0.479820997,0.404751718,566445600
2004/3/26,0.482143015,0.488570988,0.480536014,0.482856989,0.407312751,419893600
2004/3/29,0.488750011,0.499821007,0.485713989,0.498392999,0.420418113,350728000
2004/3/30,0.495357007,0.499107003,0.488213986,0.498571008,0.420568168,359676800
2004/3/31,0.498571008,0.499642998,0.481249988,0.482856989,0.407312751,390773600
2004/4/1,0.480179012,0.486963987,0.475356996,0.484106988,0.408367127,318332000
2004/4/2,0.495536,0.498750001,0.486250013,0.491070986,0.414241582,274478400
2004/4/5,0.490714014,0.506606996,0.49000001,0.505713999,0.426593632,385672000
2004/4/6,0.494821012,0.50267899,0.489820987,0.496964008,0.41921258,257992000
2004/4/7,0.493036002,0.494643003,0.480713993,0.487679005,0.411380261,255119200
2004/4/8,0.497857004,0.5,0.485713989,0.49160701,0.414693713,240917600
2004/4/12,0.491070986,0.501785994,0.490893006,0.500714004,0.422375947,230540800
2004/4/13,0.499642998,0.500536025,0.479285985,0.480892986,0.40565595,436396800
2004/4/14,0.477499992,0.483393013,0.469821006,0.475713998,0.401287168,639732800
2004/4/15,0.514643013,0.528213978,0.502857029,0.523213983,0.441355675,1761446400
2004/4/16,0.520536005,0.523392975,0.508929014,0.521071017,0.439548016,402931200
2004/4/19,0.502143025,0.513392985,0.496964008,0.506250024,0.427045822,712353600
2004/4/20,0.503750026,0.507321,0.492143005,0.495178998,0.417706788,354519200
2004/4/21,0.492857009,0.502143025,0.488750011,0.495178998,0.417706788,325875200
2004/4/22,0.492143005,0.503214002,0.484106988,0.496071011,0.418459266,344584800
2004/4/23,0.494643003,0.5,0.483036011,0.494643003,0.417254686,315828800
2004/4/26,0.492500007,0.493571013,0.482143015,0.48446399,0.40866819,231128800
2004/4/27,0.486429006,0.49000001,0.476606995,0.481070995,0.405806035,283864000
2004/4/28,0.478929013,0.482320994,0.470357001,0.472321004,0.398425072,231168000
2004/4/29,0.472321004,0.482143015,0.463928998,0.478035986,0.403245866,460790400
2004/4/30,0.476963997,0.481429011,0.455179006,0.46035701,0.388332874,466502400
2004/5/3,0.464286,0.470178992,0.459643006,0.465535998,0.392701566,297634400
2004/5/4,0.463750005,0.474106997,0.455356985,0.466785997,0.393756062,279983200
2004/5/5,0.467857003,0.477679014,0.463571012,0.475892991,0.401438177,238106400
2004/5/6,0.47142899,0.477679014,0.462500006,0.474642992,0.4003838,263558400
2004/5/7,0.474106997,0.492321014,0.474106997,0.476249993,0.401739329,419036800
2004/5/10,0.469107002,0.474999994,0.46321401,0.469285995,0.395864874,249978400
2004/5/11,0.47142899,0.485536009,0.47142899,0.484643012,0.408819169,305172000
2004/5/12,0.478392988,0.488213986,0.468571007,0.487500012,0.411229253,245420000
2004/5/13,0.483929008,0.495000005,0.480356991,0.485536009,0.409572512,229852000
2004/5/14,0.486606985,0.487857014,0.472321004,0.483213991,0.407613844,257801600
2004/5/17,0.476785988,0.483213991,0.470714003,0.475713998,0.401287168,300445600
2004/5/18,0.48160699,0.487320989,0.478570998,0.483213991,0.407613844,206063200
2004/5/19,0.489286005,0.491070986,0.471785992,0.472678989,0.398727059,375592000
2004/5/20,0.475535989,0.482143015,0.472678989,0.476963997,0.402341634,196296800
2004/5/21,0.480356991,0.485713989,0.477320999,0.484106988,0.408367127,179894400
2004/5/24,0.487320989,0.498214006,0.484106988,0.488213986,0.411831558,235603200
2004/5/25,0.491070986,0.509106994,0.487320989,0.507321,0.42794925,319978400
2004/5/26,0.505892992,0.513929009,0.5,0.509106994,0.429455787,322168000
2004/5/27,0.508213997,0.510713995,0.496785998,0.503036022,0.424334615,235972800
2004/5/28,0.501429021,0.504821002,0.496428996,0.501070976,0.42267701,145717600
2004/6/1,0.496250004,0.503570974,0.493036002,0.501070976,0.42267701,182134400
2004/6/2,0.500536025,0.520892978,0.496428996,0.516429007,0.435632318,318712800
2004/6/3,0.51285702,0.517678976,0.505178988,0.507143021,0.427799076,250930400
2004/6/4,0.50999999,0.522320986,0.509106994,0.513929009,0.433523238,399112000
2004/6/7,0.518571019,0.535356998,0.514464021,0.532320976,0.44903785,295876000
2004/6/8,0.535535991,0.543570995,0.532679021,0.541963995,0.457172304,415620800
2004/6/9,0.537320971,0.548393011,0.535713971,0.539286017,0.454913259,349204800
2004/6/10,0.539286017,0.553035975,0.539286017,0.548928976,0.463047385,257577600
2004/6/14,0.547321022,0.547856987,0.526786029,0.537856996,0.453707695,243986400
2004/6/15,0.545356989,0.556070983,0.540356994,0.548035979,0.46229431,444634400
2004/6/16,0.547500014,0.595000029,0.545179009,0.584643006,0.493174016,909641600
2004/6/17,0.581429005,0.591606975,0.575178981,0.585892975,0.494228214,551320000
2004/6/18,0.583213985,0.596607029,0.579106987,0.587679029,0.495735049,406252000
2004/6/21,0.591428995,0.598213971,0.573571026,0.577320993,0.486997604,390213600
2004/6/22,0.576785982,0.590892971,0.576606989,0.589286029,0.497090459,360511200
2004/6/23,0.589286029,0.604107022,0.587320983,0.601786017,0.507634759,390868800
2004/6/24,0.598393023,0.601786017,0.588928998,0.592499971,0.499801666,252515200
2004/6/25,0.590535998,0.601786017,0.589286029,0.601786017,0.507634759,323428000
2004/6/28,0.610356987,0.610535979,0.575178981,0.580178976,0.489408433,521096800
2004/6/29,0.572678983,0.589106977,0.560892999,0.580357015,0.489558637,590553600
2004/6/30,0.581429005,0.588750005,0.569464028,0.581071019,0.490160912,373044000
2004/7/1,0.573213995,0.579999983,0.569643021,0.576785982,0.486546129,341941600
2004/7/2,0.544286013,0.556786001,0.530893028,0.555000007,0.468168706,910683200
2004/7/6,0.558393002,0.561070979,0.550000012,0.552679002,0.466210842,348980800
2004/7/7,0.550893009,0.560000002,0.538035989,0.542679012,0.457775444,397992000
2004/7/8,0.538035989,0.547856987,0.534820974,0.538214028,0.454008818,233380000
2004/7/9,0.540535986,0.544642985,0.536249995,0.536249995,0.452352196,208863200
2004/7/12,0.536071002,0.536428988,0.516606987,0.520357013,0.43894574,511621600
2004/7/13,0.522320986,0.52857101,0.518213987,0.521785975,0.440151066,316176000
2004/7/14,0.515357018,0.535179019,0.513213992,0.528213978,0.44557339,835800000
2004/7/15,0.583213985,0.600535989,0.573392987,0.588036001,0.496036112,1767724000
2004/7/16,0.585713983,0.587857008,0.573571026,0.574999988,0.485039681,488381600
2004/7/19,0.571606994,0.57535702,0.565357029,0.57089299,0.481574982,533170400
2004/7/20,0.570536017,0.574999988,0.563392997,0.574999988,0.485039681,323747200
2004/7/21,0.578929007,0.584106982,0.559642971,0.564643025,0.476302981,301257600
2004/7/22,0.558036029,0.566606998,0.554642975,0.565714002,0.477206409,334118400
2004/7/23,0.563036025,0.566963971,0.544286013,0.548214018,0.462444365,273571200
2004/7/26,0.550893009,0.561607003,0.54964298,0.558214009,0.470879912,393932000
2004/7/27,0.567857027,0.584820986,0.563750029,0.579106987,0.488504052,425006400
2004/7/28,0.576964021,0.578750014,0.556429029,0.576250017,0.486094147,285051200
2004/7/29,0.579820991,0.586071014,0.573750019,0.582857013,0.49166742,222157600
2004/7/30,0.583036005,0.589286029,0.571429014,0.577499986,0.487148553,243023200
2004/8/2,0.556786001,0.574999988,0.555893004,0.563929021,0.475700587,365092000
2004/8/3,0.561607003,0.566429019,0.556249976,0.558749974,0.471331894,211629600
2004/8/4,0.55696398,0.573571026,0.556607008,0.567678988,0.478864193,276488800
2004/8/5,0.56803602,0.576785982,0.558036029,0.560536027,0.47283867,244501600
2004/8/6,0.551786005,0.555356979,0.530357003,0.531786025,0.448586404,492290400
2004/8/9,0.533035994,0.543749988,0.532320976,0.541070998,0.456418931,290847200
2004/8/10,0.542679012,0.563214004,0.541963995,0.562856972,0.474796474,351036000
2004/8/11,0.555356979,0.555893004,0.540356994,0.553749979,0.4671143,322392000
2004/8/12,0.543749988,0.550893009,0.540714025,0.542321026,0.457473457,226200800
2004/8/13,0.546428978,0.558570981,0.542856991,0.550714016,0.464553237,328048000
2004/8/16,0.553570986,0.566429019,0.547142982,0.54964298,0.46364969,435674400
2004/8/17,0.546070993,0.555893004,0.541963995,0.551249981,0.465005368,323019200
2004/8/18,0.544821024,0.568750024,0.544463992,0.566785991,0.47811079,364655200
2004/8/19,0.562678993,0.568929017,0.542142987,0.548393011,0.462595403,388920000
2004/8/20,0.548393011,0.553393006,0.544463992,0.550000012,0.463950932,316780800
2004/8/23,0.551070988,0.558393002,0.546428978,0.555000007,0.468168706,254660000
2004/8/24,0.558214009,0.570536017,0.55696398,0.570536017,0.481274009,374136000
2004/8/25,0.569106996,0.591964006,0.566606998,0.590179026,0.497843772,505618400
2004/8/26,0.589999974,0.628214002,0.584643006,0.618929029,0.522095859,955858400
2004/8/27,0.619286001,0.620714009,0.607142985,0.613393009,0.517426074,388813600
2004/8/30,0.607142985,0.620000005,0.606428981,0.60928601,0.513961673,218142400
2004/8/31,0.608393013,0.624107003,0.607142985,0.615893006,0.519534826,376560800
2004/9/1,0.612500012,0.642678976,0.610535979,0.640357018,0.540171325,515726400
2004/9/2,0.633929014,0.639464021,0.621963978,0.636785984,0.537159204,406324800
2004/9/3,0.625178993,0.641429007,0.625178993,0.629106998,0.530681491,293468000
2004/9/7,0.632143021,0.64625001,0.629106998,0.638571024,0.538664818,301957600
2004/9/8,0.637499988,0.653035998,0.637143016,0.649106979,0.547552288,343526400
2004/9/9,0.644643009,0.648213983,0.629999995,0.637499988,0.537761092,461339200
2004/9/10,0.636785984,0.646964014,0.633213997,0.64053601,0.540322244,328014400
2004/9/13,0.64071399,0.644106984,0.630713999,0.635536015,0.536104679,281976800
2004/9/14,0.629285991,0.634820998,0.621070981,0.633750021,0.534598172,254822400
2004/9/15,0.631429017,0.633571029,0.621429026,0.628570974,0.53022927,232668800
2004/9/16,0.628570974,0.656428993,0.626429021,0.649106979,0.547552288,501916800
2004/9/17,0.652679026,0.667500019,0.649999976,0.663214028,0.559452534,502308800
2004/9/20,0.658571005,0.678214014,0.658393025,0.673393011,0.568038702,245000000
2004/9/21,0.674107015,0.694106996,0.668928981,0.678749979,0.572557509,386652000
2004/9/22,0.680356979,0.681070983,0.657320976,0.659286022,0.556138933,401688000
2004/9/23,0.661428988,0.669642985,0.659464002,0.665535986,0.561411023,397404000
2004/9/24,0.668749988,0.678570986,0.663393021,0.665893018,0.561712027,369488000
2004/9/27,0.659820974,0.678214014,0.657679021,0.670179009,0.565327585,397516000
2004/9/28,0.668928981,0.683749974,0.668749988,0.679286003,0.573009908,353186400
2004/9/29,0.677321017,0.693929017,0.675356984,0.690714002,0.582649946,273509600
2004/9/30,0.696429014,0.701250017,0.686607003,0.691963971,0.583704174,425012000
2004/10/1,0.698571026,0.699820995,0.688929021,0.690536022,0.582499802,465404800
2004/10/4,0.699643016,0.699643016,0.691963971,0.692678988,0.584307432,574084000
2004/10/5,0.688570976,0.708392978,0.685714006,0.70303601,0.593044162,406162400
2004/10/6,0.705357015,0.727856994,0.704820991,0.725714028,0.612173975,446303200
2004/10/7,0.723928988,0.730893016,0.704643011,0.707499981,0.596809685,426148800
2004/10/8,0.706429005,0.710178971,0.693570971,0.69749999,0.588374138,359228800
2004/10/11,0.692857027,0.69749999,0.682142973,0.689107001,0.581294119,323870400
2004/10/12,0.6875,0.688929021,0.672321022,0.683749974,0.576775253,460191200
2004/10/13,0.694106996,0.709999979,0.691785991,0.709820986,0.598767459,1163008000
2004/10/14,0.77125001,0.816963971,0.759820998,0.803214014,0.677549005,2768427200
2004/10/15,0.801428974,0.814463973,0.789107025,0.8125,0.685382187,1031128000
2004/10/18,0.798214018,0.852679014,0.798214018,0.852679014,0.719274998,1200752000
2004/10/19,0.858928978,0.863393009,0.844820976,0.846786022,0.71430403,801992800
2004/10/20,0.842499971,0.850000024,0.833036005,0.847679019,0.715057373,605108000
2004/10/21,0.847856998,0.85946399,0.845713973,0.856070995,0.722136319,724505600
2004/10/22,0.848928988,0.851249993,0.839643002,0.846607029,0.714152932,483067200
2004/10/25,0.842857003,0.854286015,0.840535998,0.849107027,0.716261685,392644000
2004/10/26,0.847320974,0.858035982,0.838750005,0.85660702,0.722588539,594361600
2004/10/27,0.866249979,0.903928995,0.860179007,0.898213983,0.75768584,1193494400
2004/10/28,0.892499983,0.932500005,0.883929014,0.93196398,0.786155581,864264800
2004/10/29,0.925714016,0.949999988,0.925000012,0.935714006,0.789319038,810219200
2004/11/1,0.9375,0.951071024,0.929286003,0.936607003,0.790072203,602050400
2004/11/2,0.935714006,0.965713978,0.935714006,0.955357015,0.805888712,729988000
2004/11/3,0.970893025,1.001963973,0.964106977,0.987679005,0.833153903,1204173600
2004/11/4,0.982679009,0.991963983,0.970893025,0.972320974,0.820198536,928625600
2004/11/5,0.979642987,0.982142985,0.929286003,0.97714299,0.824266255,1205047200
2004/11/8,0.969106972,0.990179002,0.961785972,0.971071005,0.81914413,526920800
2004/11/9,0.968393028,0.974107027,0.95321399,0.965179026,0.814174116,475764800
2004/11/10,0.963392973,0.989107013,0.962679029,0.977679014,0.824718475,508676000
2004/11/11,0.981249988,0.989821017,0.968393028,0.987500012,0.833002746,407299200
2004/11/12,0.982321024,0.99446398,0.979286015,0.991070986,0.836015165,395701600
2004/11/15,0.985714018,0.990356982,0.970357001,0.986428976,0.83209908,376045600
2004/11/16,0.985000014,0.985714018,0.972856998,0.981070995,0.827579737,295103200
2004/11/17,0.985535979,0.990179002,0.968213975,0.980356991,0.826977253,397751200
2004/11/18,0.969642997,0.990179002,0.969464004,0.989107013,0.834358513,459149600
2004/11/19,0.990893006,1.016250014,0.973213971,0.985179007,0.831044972,765279200
2004/11/22,1.103571057,1.142856956,1.03392899,1.095535994,0.924136579,2568210400
2004/11/23,1.112499952,1.115178943,1.090178967,1.094107032,0.922930956,911450400
2004/11/24,1.101606965,1.164286017,1.099107027,1.143749952,0.964806974,1390788000
2004/11/26,1.166964054,1.174286008,1.148929,1.152678967,0.972339511,550144000
2004/11/29,1.231250048,1.242321014,1.203750014,1.222143054,1.030935168,1712916800
2004/11/30,1.228392959,1.228392959,1.197321057,1.197321057,1.009996891,1028518400
2004/12/1,1.210536003,1.213392973,1.183393002,1.210536003,1.021144509,800553600
2004/12/2,1.180892944,1.194643021,1.154643059,1.164463997,0.982280314,987442400
2004/12/3,1.152320981,1.16071403,1.102679014,1.119285941,0.944170594,1238848800
2004/12/6,1.147320986,1.182857037,1.124107003,1.17464304,0.99086678,1247920800
2004/12/7,1.177320957,1.191606998,1.117143035,1.123036027,0.947333932,1056899200
2004/12/8,1.126428962,1.150535941,1.108036041,1.129999995,0.953208148,691902400
2004/12/9,1.121606946,1.149999976,1.108392954,1.142678976,0.963903606,741501600
2004/12/10,1.161249995,1.179463983,1.155357003,1.163393021,0.981376886,775773600
2004/12/13,1.171785951,1.176785946,1.15357101,1.15910697,0.977761626,395040800
2004/12/14,1.167857051,1.176429033,1.161070943,1.165892959,0.983485937,415721600
2004/12/15,1.164999962,1.168928981,1.154643059,1.165356994,0.983033538,398361600
2004/12/16,1.181249976,1.205356956,1.179463983,1.189285994,1.003219128,1126115200
2004/12/17,1.193570971,1.197142959,1.15892899,1.160536051,0.978966713,783496000
2004/12/20,1.16910696,1.178570986,1.102856994,1.120000005,0.944773257,1168126400
2004/12/21,1.13499999,1.138749957,1.100000024,1.137320995,0.959384143,1064414400
2004/12/22,1.136785984,1.149286032,1.132143021,1.138393044,0.960288346,565829600
2004/12/23,1.138393044,1.147320986,1.135714054,1.143036008,0.964204848,245929600
2004/12/27,1.157142997,1.163393021,1.122856975,1.12785697,0.951400399,559490400
2004/12/28,1.130357027,1.147320986,1.108036041,1.146070957,0.966764927,611755200
2004/12/29,1.139464021,1.160356998,1.135179043,1.15071404,0.970681906,449562400
2004/12/30,1.157320976,1.161249995,1.146785975,1.157142997,0.976104736,345340800
2004/12/31,1.158750057,1.16071403,1.14339304,1.149999976,0.970079362,278588800
2005/1/3,1.156785965,1.162678957,1.117856979,1.130179048,0.953359306,691992000
2005/1/4,1.139106989,1.16910696,1.124464035,1.141785979,0.963149965,1096810400
2005/1/5,1.151070952,1.165179014,1.143749952,1.15178597,0.97158581,680433600
2005/1/6,1.154821038,1.15910697,1.130892992,1.152678967,0.972339511,705555200
2005/1/7,1.16071403,1.243392944,1.15625,1.236606956,1.043136477,2227450400
2005/1/10,1.246963978,1.262500048,1.212142944,1.231428981,1.038768411,1725309600
2005/1/11,1.21875,1.234820962,1.145357013,1.152856946,0.972489417,2611627200
2005/1/12,1.168750048,1.176785946,1.130357027,1.168928981,0.986046731,1919702400
2005/1/13,1.316249967,1.328928947,1.245179057,1.246428967,1.051421762,3164716800
2005/1/14,1.25446403,1.280714035,1.235535979,1.253571033,1.05744648,1770742400
2005/1/18,1.24732101,1.262500048,1.209820986,1.261607051,1.064225078,1006460000
2005/1/19,1.258749962,1.276070952,1.24553597,1.247856975,1.052626371,751895200
2005/1/20,1.243749976,1.272678971,1.240535975,1.258213997,1.061362982,914922400
2005/1/21,1.273393035,1.27857101,1.25,1.258749962,1.061815023,911332800
2005/1/24,1.267500043,1.281785965,1.259821057,1.263571024,1.065881968,841629600
2005/1/25,1.274464011,1.300714016,1.266785979,1.286607027,1.08531332,969231200
2005/1/26,1.297500014,1.299106956,1.271785975,1.290179014,1.088326812,739496800
2005/1/27,1.288571,1.302142978,1.277678967,1.297142982,1.094201207,496227200
2005/1/28,1.296785951,1.321071029,1.293570995,1.321071029,1.114386082,801612000
2005/1/31,1.331786036,1.390892982,1.330536008,1.373214006,1.158370972,1681097600
2005/2/1,1.375892997,1.388749957,1.367499948,1.384464025,1.167860746,678395200
2005/2/2,1.391963959,1.426964045,1.387320995,1.421964049,1.199494004,1020062400
2005/2/3,1.412500024,1.418393016,1.380892992,1.389464021,1.172078729,731651200
2005/2/4,1.390535951,1.409464002,1.384464025,1.407856941,1.187593937,563556000
2005/2/7,1.409464002,1.416964054,1.383929014,1.409643054,1.189100862,524456800
2005/2/8,1.411964059,1.453214049,1.406963944,1.444643021,1.218624592,890019200
2005/2/9,1.447142959,1.464107037,1.394642949,1.406070948,1.186087251,1191456000
2005/2/10,1.405714035,1.415714025,1.368929029,1.399286032,1.180363536,1093019200
2005/2/11,1.426071048,1.460000038,1.409643054,1.450178981,1.22329402,1201054400
2005/2/14,1.477321029,1.514106989,1.465178967,1.511250019,1.274810791,1271463200
2005/2/15,1.547500014,1.590713978,1.53571403,1.578750014,1.331750512,2312217600
2005/2/16,1.574107051,1.610713959,1.55982101,1.609464049,1.357658744,1639243200
2005/2/17,1.618749976,1.622856975,1.561607003,1.56803596,1.322712541,1518473600
2005/2/18,1.566786051,1.568928957,1.540179014,1.550179005,1.307649493,1163254400
2005/2/22,1.541071057,1.576786041,1.523036003,1.523036003,1.284753203,1219293600
2005/2/23,1.548570991,1.579463959,1.527678967,1.575536013,1.329039335,1345181600
2005/2/24,1.580000043,1.594820976,1.566606998,1.588035941,1.339583516,1519028000
2005/2/25,1.600357056,1.605535984,1.574820995,1.589107037,1.340486765,915510400
2005/2/28,1.595713973,1.61214304,1.570000052,1.602143049,1.351483107,651610400
2005/3/1,1.606786013,1.611070991,1.577142954,1.58928597,1.340637684,468188000
2005/3/2,1.580356956,1.603214025,1.574285984,1.575713992,1.329188824,458161200
2005/3/3,1.584643006,1.586071014,1.472143054,1.492499948,1.258994102,1411653600
2005/3/4,1.527143002,1.536070943,1.494642973,1.528928995,1.289723754,756618800
2005/3/7,1.52857101,1.544643044,1.512500048,1.52678597,1.287916183,450632000
2005/3/8,1.496428967,1.505714059,1.432142973,1.44749999,1.221034408,1021451200
2005/3/9,1.415714025,1.438570976,1.386785984,1.405357003,1.185484886,1322465200
2005/3/10,1.41178596,1.437857032,1.396428943,1.422500014,1.199946165,777109200
2005/3/11,1.436071038,1.449643016,1.421429038,1.438213944,1.213201404,632830800
2005/3/14,1.447142959,1.456786036,1.411429048,1.440000057,1.214708686,605385200
2005/3/15,1.451429009,1.469285965,1.4375,1.462857008,1.233988881,508608800
2005/3/16,1.471786022,1.511070967,1.456429005,1.470713973,1.240616798,697813200
2005/3/17,1.483214021,1.531429052,1.475713968,1.508929014,1.272852898,801920000
2005/3/18,1.547500014,1.551429033,1.517856956,1.534286022,1.294242978,940150400
2005/3/21,1.546071053,1.570356965,1.530714035,1.560714006,1.316536069,541128000
2005/3/22,1.561071038,1.570000052,1.524286032,1.529643059,1.290326357,551415200
2005/3/23,1.516070962,1.549999952,1.500713944,1.519642949,1.281890631,609823200
